bus_code,hour,scen,deficit
64,8,1,1.0863077798406451e-10
64,9,1,0.0
64,10,1,0.0
64,11,1,2.022049888639188e-11
64,12,1,0.0
64,13,1,8.750076357921799e-11
64,14,1,0.0
64,15,1,0.0
64,16,1,5.70836780622308e-11
64,17,1,0.0
64,18,1,4.0825280031575595e-9
64,19,1,4.408710889414191e-9
64,20,1,4.413052083485081e-9
64,21,1,4.41152040592252e-9
64,22,1,4.401966464950835e-9
64,23,1,4.407667029970863e-9
64,24,1,4.401664317754683e-9
65,1,1,0.03657874862795024
65,2,1,0.03657871235523541
65,3,1,0.03657872567327468
65,4,1,0.03657871422661725
65,5,1,0.036578743649063675
65,6,1,0.03577945133867738
65,7,1,0.006150959805619985
65,8,1,1.1169269675814775e-10
65,9,1,3.208834864487642e-10
65,10,1,9.200530615149916e-11
65,11,1,0.0
65,12,1,0.0
65,13,1,1.270499955241533e-10
65,14,1,0.0
65,15,1,3.776590151716164e-12
65,16,1,0.0
65,17,1,0.0
65,18,1,0.03164096474409292
65,19,1,0.03657875223543032
65,20,1,0.03657873858312567
65,21,1,0.03657873797214134
65,22,1,0.03657873614498208
65,23,1,0.03657875071283809
65,24,1,0.036578746746889115
67,1,1,5.075304065904618e-11
67,2,1,4.8693937770849516e-11
67,3,1,4.762766570021171e-11
67,4,1,5.060957208868899e-11
67,5,1,4.767025663099389e-11
67,6,1,4.7433001970631494e-11
67,7,1,4.927976082758079e-11
67,8,1,4.787972796016504e-11
67,9,1,4.8252749018651286e-11
67,10,1,4.823813570808966e-11
67,11,1,4.722927604561278e-11
67,12,1,4.723599289491176e-11
67,13,1,4.775237150145273e-11
67,14,1,4.727858382569394e-11
67,15,1,4.826890276365958e-11
67,16,1,4.7599424402022805e-11
67,17,1,4.769071249022261e-11
67,18,1,4.898383088036695e-11
67,19,1,4.7647677470230576e-11
67,20,1,5.111960854620179e-11
67,21,1,5.067637975919581e-11
67,22,1,4.756299520902729e-11
67,23,1,5.0666443263125416e-11
67,24,1,4.7682427450901343e-11
68,1,1,0.0
68,2,1,0.0
68,3,1,0.0
68,4,1,0.0
68,5,1,0.0
68,6,1,6.022170834923957e-10
68,7,1,0.0
68,8,1,2.4629376489671007e-10
68,9,1,0.0
68,10,1,0.0
68,11,1,0.0
68,12,1,0.0
68,13,1,0.0
68,14,1,6.660522081786135e-10
68,15,1,6.543246127213576e-10
68,16,1,3.8219506899583866e-10
68,17,1,4.3714563392749373e-10
68,18,1,0.0
68,19,1,4.671337466150005e-10
68,20,1,0.0
68,21,1,8.927806358777213e-10
68,22,1,8.069745878469536e-10
68,23,1,1.8523616841792379e-10
68,24,1,0.0
69,1,1,2.5917983557943725e-10
69,2,1,8.192077797369857e-10
69,3,1,4.860685551971722e-10
69,4,1,0.0
69,5,1,0.0
69,6,1,5.460363185910699e-10
69,7,1,0.0
69,8,1,0.0
69,9,1,1.8288852984132964e-10
69,10,1,0.0
69,11,1,0.0
69,12,1,5.120772920280681e-10
69,13,1,9.045181808414737e-10
69,14,1,9.947827457612579e-11
69,15,1,3.4606445053347867e-10
69,16,1,0.0
69,17,1,5.801878786432235e-10
69,18,1,5.235744286041788e-10
69,19,1,0.0
69,20,1,0.0
69,21,1,0.0
69,22,1,1.7490014644905294e-11
69,23,1,1.300283058308649e-10
69,24,1,1.0004854219397563e-9
70,1,1,8.208017442806748e-10
70,2,1,0.0
70,3,1,6.217233151917245e-11
70,4,1,0.0
70,5,1,2.2251999028111147e-10
70,6,1,0.0
70,7,1,0.0
70,8,1,0.0
70,9,1,0.0
70,10,1,0.0
70,11,1,0.0
70,12,1,0.0
70,13,1,6.099798010444912e-11
70,14,1,4.456417544013158e-10
70,15,1,0.0
70,16,1,0.0
70,17,1,2.315258627177963e-10
70,18,1,9.153897952141055e-11
70,19,1,6.555011238668085e-10
70,20,1,4.174403895468304e-10
70,21,1,8.755044935554457e-10
70,22,1,0.0
70,23,1,1.526661661671591e-10
70,24,1,4.707280413801655e-11
72,1,1,0.0
72,2,1,0.0
72,3,1,3.281315358316661e-9
72,4,1,5.499056189572915e-9
72,5,1,0.0
72,6,1,6.2409325068957244e-9
72,7,1,7.707550236935035e-9
72,8,1,0.0
72,9,1,0.0
72,10,1,0.0
72,11,1,8.839337851951345e-9
72,12,1,0.0
72,13,1,0.0
72,14,1,7.664859288936121e-9
72,15,1,3.396438894021081e-9
72,16,1,0.0
72,17,1,0.0
72,18,1,9.218949742484384e-9
72,19,1,2.230318804641307e-9
72,20,1,0.0
72,21,1,1.0746191159149987e-9
72,22,1,0.0
72,23,1,1.1916000727807408e-8
72,24,1,9.49099569769185e-9
73,1,1,0.0
73,2,1,2.7426232118710203e-10
73,3,1,3.274121043728151e-10
73,4,1,0.0
73,5,1,9.37796923450307e-11
73,6,1,0.0
73,7,1,6.002015551231921e-10
73,8,1,3.123933750570629e-10
73,9,1,0.0
73,10,1,1.1606152150456239e-10
73,11,1,0.0
73,12,1,0.0
73,13,1,7.062535695157024e-10
73,14,1,1.1194473820141937e-10
73,15,1,0.0
73,16,1,2.141312821501984e-10
73,17,1,0.0
73,18,1,0.0
73,19,1,3.8639573485266254e-10
73,20,1,4.874664005782847e-10
73,21,1,0.0
73,22,1,0.0
73,23,1,0.0
73,24,1,0.0
74,1,1,4.766402550426818e-11
74,2,1,2.809187119034995e-10
74,3,1,4.512610944640283e-10
74,4,1,1.1597701618515366e-10
74,5,1,0.0
74,6,1,2.4063459558298916e-12
74,7,1,0.0
74,8,1,0.0
74,9,1,5.994219183513838e-10
74,10,1,0.0
74,11,1,7.998619926119499e-10
74,12,1,0.0
74,13,1,0.0
74,14,1,0.0
74,15,1,0.0
74,16,1,3.169368795186145e-10
74,17,1,0.0
74,18,1,4.263065421505896e-10
74,19,1,1.9998963596279395e-10
74,20,1,0.0
74,21,1,0.0
74,22,1,0.0
74,23,1,0.0
74,24,1,5.620258251848309e-10
76,1,1,0.0
76,2,1,0.0
76,3,1,3.3243495942136825e-9
76,4,1,7.867909622427671e-9
76,5,1,0.0
76,6,1,1.6199163475894007e-8
76,7,1,1.5100470783513398e-8
76,8,1,1.3237889111283874e-8
76,9,1,0.0
76,10,1,0.0
76,11,1,2.915695233862703e-9
76,12,1,2.7806992750067927e-9
76,13,1,2.4667570673597705e-8
76,14,1,0.0
76,15,1,0.0
76,16,1,0.0
76,17,1,1.7491374945666216e-9
76,18,1,6.875401213635168e-9
76,19,1,0.0
76,20,1,0.0
76,21,1,0.0
76,22,1,0.0
76,23,1,4.8270966321317665e-9
76,24,1,0.0
77,1,1,0.0
77,2,1,1.4793590137618384e-9
77,3,1,1.8640411020287573e-9
77,4,1,0.0
77,5,1,7.331779315611353e-9
77,6,1,4.37586288211389e-9
77,7,1,1.3335906889205829e-8
77,8,1,0.0
77,9,1,0.0
77,10,1,7.0149684568143744e-9
77,11,1,1.172931699683355e-9
77,12,1,3.000559141430603e-10
77,13,1,0.0
77,14,1,4.8564151207408646e-9
77,15,1,1.1374804115976689e-8
77,16,1,0.0
77,17,1,0.0
77,18,1,0.0
77,19,1,0.0
77,20,1,0.0
77,21,1,0.0
77,22,1,0.0
77,23,1,0.0
77,24,1,4.555064787165053e-9
78,1,1,0.0
78,2,1,0.0
78,3,1,0.0
78,4,1,0.0
78,5,1,0.0
78,6,1,1.7937266855866385e-8
78,7,1,0.0
78,8,1,0.0
78,9,1,0.0
78,10,1,1.065424405991e-8
78,11,1,0.0
78,12,1,0.0
78,13,1,0.0
78,14,1,1.1630260286082938e-8
78,15,1,0.0
78,16,1,3.2376348442497704e-9
78,17,1,0.0
78,18,1,0.0
78,19,1,0.0
78,20,1,1.0203942694270163e-8
78,21,1,1.7494269328316436e-8
78,22,1,0.0
78,23,1,9.206112146914469e-9
78,24,1,9.98757497885916e-9
80,1,1,1.0362532151808601e-9
80,2,1,2.3743103455542425e-9
80,3,1,0.0
80,4,1,0.0
80,5,1,5.297006687443595e-9
80,6,1,3.959752345461531e-9
80,7,1,0.0
80,8,1,0.0
80,9,1,5.540815098403762e-9
80,10,1,0.0
80,11,1,5.501035186400438e-9
80,12,1,0.0
80,13,1,4.6463390530882e-9
80,14,1,1.0173622118359038e-9
80,15,1,0.0
80,16,1,3.970151572080249e-9
80,17,1,0.0
80,18,1,0.0
80,19,1,0.0
80,20,1,0.0
80,21,1,0.0
80,22,1,2.328071350282679e-9
80,23,1,0.0
80,24,1,7.859394451220636e-9
81,1,1,0.0
81,2,1,2.5723695777635225e-9
81,3,1,8.614093955500168e-9
81,4,1,7.743845183150189e-9
81,5,1,0.0
81,6,1,2.9803867464262e-9
81,7,1,1.804941057725884e-9
81,8,1,1.5039031409092019e-9
81,9,1,3.911970174880208e-9
81,10,1,0.0
81,11,1,2.5376296654278097e-9
81,12,1,3.1551231523263557e-9
81,13,1,0.0
81,14,1,4.30612624377491e-9
81,15,1,8.444325134970843e-10
81,16,1,0.0
81,17,1,4.41463218411875e-9
81,18,1,1.3702523022490753e-8
81,19,1,2.517602879642533e-9
81,20,1,0.0
81,21,1,0.0
81,22,1,6.857661660752967e-11
81,23,1,1.6959012978656762e-9
81,24,1,0.0
82,1,1,9.901067462431135e-9
82,2,1,0.0
82,3,1,8.485049832890335e-9
82,4,1,0.0
82,5,1,1.4903747090622144e-9
82,6,1,0.0
82,7,1,0.0
82,8,1,0.0
82,9,1,3.3889555432764507e-9
82,10,1,3.85332980801234e-11
82,11,1,4.066253219553451e-9
82,12,1,9.808798322186174e-10
82,13,1,7.0692919400261456e-9
82,14,1,2.3219423016251906e-9
82,15,1,0.0
82,16,1,0.0
82,17,1,0.0
82,18,1,0.0
82,19,1,2.196481951183271e-9
82,20,1,9.456432092241895e-9
82,21,1,1.088741857085962e-9
82,22,1,0.0
82,23,1,9.951995439544392e-9
82,24,1,0.0
84,1,1,0.0
84,2,1,0.0
84,3,1,3.288677559443176e-10
84,4,1,0.0
84,5,1,0.0
84,6,1,0.0
84,7,1,0.0
84,8,1,0.0
84,9,1,0.0
84,10,1,0.0
84,11,1,0.0
84,12,1,1.152726124623027e-9
84,13,1,0.0
84,14,1,0.0
84,15,1,0.0
84,16,1,5.744021647213771e-10
84,17,1,2.7112230169268337e-10
84,18,1,1.1967156432479698e-11
84,19,1,0.0
84,20,1,4.294976631291636e-10
84,21,1,5.257425016169659e-10
84,22,1,0.0
84,23,1,2.484441020966788e-10
84,24,1,0.0
86,1,1,0.0
86,2,1,0.0
86,3,1,4.5659563803479575e-9
86,4,1,0.0
86,5,1,1.4005429805480363e-8
86,6,1,3.1182453182065917e-9
86,7,1,4.252187702641352e-9
86,8,1,0.0
86,9,1,0.0
86,10,1,0.0
86,11,1,2.6087583100686818e-9
86,12,1,9.632493348094018e-9
86,13,1,0.0
86,14,1,4.771059203961814e-9
86,15,1,0.0
86,16,1,3.660161607826895e-9
86,17,1,0.0
86,18,1,1.318711871992062e-8
86,19,1,0.0
86,20,1,0.0
86,21,1,1.3222835500148467e-9
86,22,1,0.0
86,23,1,5.7710559837886866e-9
86,24,1,0.0
87,1,1,2.177191333468942e-9
87,2,1,3.855682429582119e-9
87,3,1,0.0
87,4,1,6.318332419763539e-10
87,5,1,2.6383203850788295e-9
87,6,1,0.0
87,7,1,0.0
87,8,1,1.6227402650781375e-9
87,9,1,2.5511996855354102e-9
87,10,1,0.0
87,11,1,1.020923500252846e-8
87,12,1,0.0
87,13,1,2.387112774809852e-9
87,14,1,0.0
87,15,1,1.800640052687652e-8
87,16,1,0.0
87,17,1,1.1693526192485537e-8
87,18,1,0.0
87,19,1,1.8538091513253807e-9
87,20,1,0.0
87,21,1,0.0
87,22,1,1.3152981360314842e-8
87,23,1,0.0
87,24,1,7.329591700938609e-9
89,1,1,2.4721151688222864e-9
89,2,1,1.3534958605287972e-9
89,3,1,5.410833104485535e-9
89,4,1,0.0
89,5,1,0.0
89,6,1,0.0
89,7,1,2.468355415896628e-10
89,8,1,3.0002510545412697e-10
89,9,1,0.0
89,10,1,1.0149323149272194e-8
89,11,1,0.0
89,12,1,5.9307658124840845e-9
89,13,1,1.1442405679212841e-8
89,14,1,0.0
89,15,1,0.0
89,16,1,0.0
89,17,1,0.0
89,18,1,0.0
89,19,1,9.18676322861356e-9
89,20,1,0.0
89,21,1,6.4006455031961895e-9
89,22,1,0.0
89,23,1,6.080614279452279e-9
89,24,1,0.0
91,1,1,0.0
91,2,1,2.0462359306971933e-9
91,3,1,0.0
91,4,1,1.5488469118363213e-9
91,5,1,6.188209306090542e-9
91,6,1,0.0
91,7,1,0.0
91,8,1,0.0
91,9,1,2.1127292165745715e-8
91,10,1,0.0
91,11,1,0.0
91,12,1,0.0
91,13,1,4.751731202956577e-9
91,14,1,5.156549437446145e-9
91,15,1,1.6061872665229515e-9
91,16,1,0.0
91,17,1,0.0
91,18,1,0.0
91,19,1,0.0
91,20,1,0.0
91,21,1,0.0
91,22,1,8.502448384239969e-9
91,23,1,7.85641049438901e-9
91,24,1,2.253100012117315e-9
93,1,1,3.5810511500589115e-9
93,2,1,0.0
93,3,1,0.0
93,4,1,5.834465993670435e-9
93,5,1,8.113639177187437e-9
93,6,1,0.0
93,7,1,0.0
93,8,1,0.0
93,9,1,0.0
93,10,1,5.172040323797589e-9
93,11,1,7.571471810630115e-9
93,12,1,0.0
93,13,1,6.5062140952587555e-9
93,14,1,0.0
93,15,1,1.2590936626644122e-10
93,16,1,0.0
93,17,1,0.0
93,18,1,0.0
93,19,1,0.0
93,20,1,3.561284322994851e-10
93,21,1,0.0
93,22,1,0.0
93,23,1,2.9941622792239997e-9
93,24,1,0.0
95,1,1,4.5925235836463685e-11
95,2,1,4.647587870110215e-11
95,3,1,4.6243869844531105e-11
95,4,1,4.5933173931089755e-11
95,5,1,4.622763283279596e-11
95,6,1,4.625641536470937e-11
95,7,1,4.646505402661205e-11
95,8,1,4.6180698154429933e-11
95,9,1,4.638067707674054e-11
95,10,1,4.638620043628805e-11
95,11,1,4.627004335233664e-11
95,12,1,4.6282089272153826e-11
95,13,1,4.645814288828376e-11
95,14,1,4.628122884930974e-11
95,15,1,4.637862316414498e-11
95,16,1,4.619443716435967e-11
95,17,1,4.620162585844412e-11
95,18,1,4.645386852963895e-11
95,19,1,4.6295106637117556e-11
95,20,1,4.604255865459095e-11
95,21,1,4.600256287012883e-11
95,22,1,4.618527782440651e-11
95,23,1,4.6028791889085596e-11
95,24,1,4.621594773546178e-11
97,1,1,4.6215455073994605e-11
97,2,1,4.78626027700102e-11
97,3,1,4.685778154378539e-11
97,4,1,4.560966188060789e-11
97,5,1,4.549243620699528e-11
97,6,1,4.692123078964272e-11
97,7,1,4.7873517650121045e-11
97,8,1,4.6804754516571734e-11
97,9,1,4.731187663864489e-11
97,10,1,4.730126013097191e-11
97,11,1,4.880501558446326e-11
97,12,1,4.881448023574819e-11
97,13,1,4.974307771243858e-11
97,14,1,4.887066445968813e-11
97,15,1,4.729638902745137e-11
97,16,1,4.689175436833892e-11
97,17,1,4.687873700337519e-11
97,18,1,4.7964479610307365e-11
97,19,1,4.6943650355846245e-11
97,20,1,4.5478877608307045e-11
97,21,1,4.564743721902076e-11
97,22,1,4.681691839758528e-11
97,23,1,4.628916694393581e-11
97,24,1,4.674912540414411e-11
98,1,1,0.0
98,2,1,0.0
98,3,1,4.805864005363869e-9
98,4,1,3.1380945827996776e-9
98,5,1,0.0
98,6,1,0.0
98,7,1,0.0
98,8,1,0.0
98,9,1,0.0
98,10,1,0.0
98,11,1,9.5535929375834e-9
98,12,1,3.970437888189959e-9
98,13,1,4.115890149536394e-9
98,14,1,0.0
98,15,1,0.0
98,16,1,2.793089391717185e-9
98,17,1,8.488223311731158e-9
98,18,1,9.234905583299646e-9
98,19,1,5.902171439087223e-9
98,20,1,2.471720793317811e-9
98,21,1,0.0
98,22,1,6.069627599136762e-9
98,23,1,5.803959396422087e-11
98,24,1,0.0
99,1,1,0.0
99,2,1,3.0120984248482863e-9
99,3,1,0.0
99,4,1,7.0679921568284065e-9
99,5,1,0.0
99,6,1,0.0
99,7,1,3.2880934294765574e-9
99,8,1,0.0
99,9,1,0.0
99,10,1,0.0
99,11,1,6.367591752487467e-9
99,12,1,0.0
99,13,1,0.0
99,14,1,5.061253714744307e-9
99,15,1,0.0
99,16,1,0.0
99,17,1,1.4816564294917178e-9
99,18,1,3.052965623362436e-9
99,19,1,1.4250121915804215e-11
99,20,1,0.0
99,21,1,0.0
99,22,1,0.0
99,23,1,0.0
99,24,1,3.092859822417804e-9
100,1,1,4.890058823148191e-9
100,2,1,0.0
100,3,1,6.11526337207513e-9
100,4,1,5.537069823480234e-9
100,5,1,0.0
100,6,1,7.212347850893419e-9
100,7,1,4.841658816923111e-9
100,8,1,1.800735748014315e-9
100,9,1,5.25656936728458e-9
100,10,1,0.0
100,11,1,0.0
100,12,1,0.0
100,13,1,6.785257772312647e-11
100,14,1,0.0
100,15,1,2.8213866451465286e-9
100,16,1,3.169134607516888e-10
100,17,1,0.0
100,18,1,8.462658650232324e-9
100,19,1,3.6568655534252592e-9
100,20,1,0.0
100,21,1,8.350054113426264e-9
100,22,1,3.504034805368317e-9
100,23,1,0.0
100,24,1,2.835703248604826e-9
101,1,1,0.0
101,2,1,0.0
101,3,1,6.744839055328189e-9
101,4,1,0.0
101,5,1,1.6817234410604343e-9
101,6,1,0.0
101,7,1,0.0
101,8,1,2.953147996975769e-9
101,9,1,1.2507859935284582e-8
101,10,1,0.0
101,11,1,0.0
101,12,1,7.204325955245672e-9
101,13,1,7.710548026451658e-9
101,14,1,0.0
101,15,1,4.752227007742693e-9
101,16,1,6.565611804232319e-10
101,17,1,0.0
101,18,1,8.009745339210284e-9
101,19,1,7.32573367245859e-9
101,20,1,0.0
101,21,1,2.2057915216588952e-10
101,22,1,6.196796825674866e-10
101,23,1,0.0
101,24,1,0.0
102,1,1,0.0
102,2,1,0.0
102,3,1,1.3917071835234385e-10
102,4,1,5.106340714849944e-10
102,5,1,4.071349854473105e-11
102,6,1,2.7125835605490423e-10
102,7,1,1.6114887896323538e-10
102,8,1,0.0
102,9,1,0.0
102,10,1,5.836200932252122e-10
102,11,1,0.0
102,12,1,7.366429584376721e-10
102,13,1,0.0
102,14,1,0.0
102,15,1,8.889641453513342e-11
102,16,1,0.0
102,17,1,2.6595142581242737e-10
102,18,1,0.0
102,19,1,0.0
102,20,1,2.3198637975896386e-10
102,21,1,3.2318639431316853e-10
102,22,1,1.01289006695926e-10
102,23,1,2.015425309281893e-10
102,24,1,3.054568750715525e-10
103,1,1,7.360558447466747e-10
103,2,1,4.4916080924051194e-10
103,3,1,5.761076459637193e-10
103,4,1,2.6377397314980566e-10
103,5,1,0.0
103,6,1,0.0
103,7,1,0.0
103,8,1,1.782069804223685e-11
103,9,1,0.0
103,10,1,2.4672406132020264e-10
103,11,1,0.0
103,12,1,2.8410314292098837e-10
103,13,1,3.384167477499256e-10
103,14,1,0.0
103,15,1,1.328526403471253e-10
103,16,1,3.012524205786571e-10
103,17,1,1.9950358986359218e-10
103,18,1,3.8928797685411354e-11
103,19,1,0.0
103,20,1,1.6266415298060721e-12
103,21,1,0.0
103,22,1,0.0
103,23,1,0.0
103,24,1,0.0
105,1,1,5.330393990782278e-10
105,2,1,0.0
105,3,1,0.0
105,4,1,6.406786207460713e-9
105,5,1,0.0
105,6,1,1.05527629169766e-9
105,7,1,0.0
105,8,1,0.0
105,9,1,1.2100023311437114e-8
105,10,1,3.555762790111161e-9
105,11,1,1.3817409780583767e-8
105,12,1,0.0
105,13,1,0.0
105,14,1,2.45900371766139e-9
105,15,1,0.0
105,16,1,3.6215643071241255e-9
105,17,1,1.1594277291721022e-9
105,18,1,0.0
105,19,1,0.0
105,20,1,9.520043817504154e-9
105,21,1,2.768875484795985e-9
105,22,1,0.0
105,23,1,0.0
105,24,1,4.536441869871284e-11
106,1,1,0.0
106,2,1,0.0
106,3,1,2.0439662115623314e-11
106,4,1,3.1348955636251175e-10
106,5,1,0.0
106,6,1,7.422043873592243e-10
106,7,1,1.7645719434244977e-10
106,8,1,0.0
106,9,1,5.327427821805175e-11
106,10,1,1.5529905920269593e-10
106,11,1,0.0
106,12,1,2.1294931096260683e-10
106,13,1,1.7197019329395768e-10
106,14,1,1.215868456264091e-10
106,15,1,0.0
106,16,1,0.0
106,17,1,5.684456343135746e-10
106,18,1,1.8728173612619914e-10
106,19,1,0.0
106,20,1,0.0
106,21,1,9.283983564561948e-11
106,22,1,4.5085483176693364e-10
106,23,1,1.9086407888196932e-10
106,24,1,0.0
108,1,1,2.3532654158664457e-9
108,2,1,0.0
108,3,1,4.162676973951118e-9
108,4,1,0.0
108,5,1,0.0
108,6,1,0.0
108,7,1,8.647242505377406e-10
108,8,1,0.0
108,9,1,2.81777647048731e-9
108,10,1,1.8422764563874594e-9
108,11,1,0.0
108,12,1,1.0611386554171265e-8
108,13,1,3.5082030197530756e-9
108,14,1,0.0
108,15,1,5.896084967482729e-9
108,16,1,1.4205596005067989e-8
108,17,1,0.0
108,18,1,1.6589020851442982e-9
108,19,1,2.825070649636885e-9
108,20,1,0.0
108,21,1,4.819999538385744e-10
108,22,1,6.672999618151376e-9
108,23,1,0.0
108,24,1,0.0
109,1,1,2.3119344806643571e-10
109,2,1,5.738047762632315e-10
109,3,1,5.34591407599927e-10
109,4,1,3.085453646051173e-10
109,5,1,0.0
109,6,1,0.0
109,7,1,3.271777310881463e-10
109,8,1,0.0
109,9,1,8.992247051142765e-11
109,10,1,0.0
109,11,1,0.0
109,12,1,0.0
109,13,1,8.93120299938488e-11
109,14,1,2.716723278631261e-10
109,15,1,2.57222012786662e-10
109,16,1,0.0
109,17,1,0.0
109,18,1,3.082526647130157e-10
109,19,1,7.939904202863834e-10
109,20,1,0.0
109,21,1,0.0
109,22,1,4.68174370799046e-11
109,23,1,6.661527059137473e-11
109,24,1,0.0
110,1,1,0.0
110,2,1,2.1697770836992536e-10
110,3,1,1.6724524022626586e-10
110,4,1,0.0
110,5,1,3.9528119145926244e-10
110,6,1,0.0
110,7,1,0.0
110,8,1,1.0472331075234154e-9
110,9,1,0.0
110,10,1,4.4217692528325525e-10
110,11,1,1.5362761063286712e-10
110,12,1,0.0
110,13,1,5.652165332992176e-10
110,14,1,0.0
110,15,1,0.0
110,16,1,0.0
110,17,1,0.0
110,18,1,0.0
110,19,1,0.0
110,20,1,0.0
110,21,1,0.0
110,22,1,0.0
110,23,1,2.964351854262137e-11
110,24,1,0.0
112,1,1,0.0
112,2,1,0.0
112,3,1,0.0
112,4,1,0.0
112,5,1,0.0
112,6,1,0.0
112,7,1,0.0
112,8,1,1.1483731500450123e-10
112,9,1,4.2055759742753995e-10
112,10,1,1.96964163728941e-11
112,11,1,3.8420020116725073e-10
112,12,1,0.0
112,13,1,0.0
112,14,1,3.376152708095548e-10
112,15,1,0.0
112,16,1,3.036854621940588e-11
112,17,1,0.0
112,18,1,0.0
112,19,1,3.659528600291617e-10
112,20,1,3.848579042259326e-10
112,21,1,1.2200424177877256e-10
112,22,1,3.401228083899088e-11
112,23,1,4.669493142844816e-10
112,24,1,0.0
113,1,1,3.69783601308904e-10
113,2,1,0.0
113,3,1,0.0
113,4,1,3.239450183795123e-10
113,5,1,0.0
113,6,1,0.0
113,7,1,0.0
113,8,1,0.0
113,9,1,3.7872079951262183e-10
113,10,1,2.2622114077830435e-10
113,11,1,1.097447419398656e-9
113,12,1,6.516284786067805e-10
113,13,1,4.1003288091256973e-10
113,14,1,1.8464265012785308e-10
113,15,1,0.0
113,16,1,0.0
113,17,1,2.3025587166103367e-10
113,18,1,1.1144992758532757e-9
113,19,1,0.0
113,20,1,0.0
113,21,1,0.0
113,22,1,3.33453627557323e-10
113,23,1,0.0
113,24,1,0.0
135,1,1,4.945643200526817e-11
135,2,1,4.7743572983982574e-11
135,3,1,4.9797610479629384e-11
135,4,1,4.908511097578838e-11
135,5,1,4.937344283417744e-11
135,6,1,4.973143424846782e-11
135,7,1,4.772316569701118e-11
135,8,1,4.987146112744867e-11
135,9,1,4.7444138895347265e-11
135,10,1,4.73829309122209e-11
135,11,1,4.942285469766716e-11
135,12,1,4.9398159174263157e-11
135,13,1,4.7432752170450954e-11
135,14,1,4.9408116487015263e-11
135,15,1,4.750172477585579e-11
135,16,1,4.958731342208367e-11
135,17,1,4.973967071553176e-11
135,18,1,4.781310763979363e-11
135,19,1,4.9505441412911466e-11
135,20,1,4.8783727057966075e-11
135,21,1,4.8668291618980675e-11
135,22,1,4.915680362760355e-11
135,23,1,4.8840237409919496e-11
135,24,1,4.9465230522738324e-11
152,1,1,2.0047781490450944e-9
152,2,1,2.0080919566067834e-9
152,3,1,2.0037735359856867e-9
152,4,1,2.0047222007435472e-9
152,5,1,2.004527176191484e-9
152,6,1,1.989465397977952e-9
152,7,1,1.4811080348287042e-9
152,8,1,6.096540633437897e-11
152,9,1,3.8948816394324126e-11
152,10,1,6.102773147942386e-11
152,11,1,5.975026723392673e-11
152,12,1,5.975191869067586e-11
152,13,1,5.959862464655075e-11
152,14,1,5.97676075297926e-11
152,15,1,6.190158108321242e-11
152,16,1,6.053618717416498e-11
152,17,1,5.946840936355002e-11
152,18,1,1.9156279548737665e-9
152,19,1,2.00511423437133e-9
152,20,1,2.00633388375282e-9
152,21,1,2.005267542293243e-9
152,22,1,2.0034064199259127e-9
152,23,1,2.0063850442175735e-9
152,24,1,2.0007444034852995e-9
197,1,1,4.8513110195713693e-11
197,2,1,4.861037267156476e-11
197,3,1,4.7354932475318634e-11
197,4,1,4.853535628956962e-11
197,5,1,4.749683979454744e-11
197,6,1,4.7800208236026265e-11
197,7,1,4.860966490438656e-11
197,8,1,4.715770829388788e-11
197,9,1,4.7772098776821537e-11
197,10,1,4.7743274611544706e-11
197,11,1,4.739772463402403e-11
197,12,1,4.739816872323388e-11
197,13,1,4.7986468965088847e-11
197,14,1,4.7442626216476214e-11
197,15,1,4.772365835847836e-11
197,16,1,4.730127400875972e-11
197,17,1,4.735206671213632e-11
197,18,1,4.876675452347712e-11
197,19,1,4.737691489120621e-11
197,20,1,4.882114157389594e-11
197,21,1,4.8864155777206264e-11
197,22,1,4.724762941998861e-11
197,23,1,4.909878753567298e-11
197,24,1,4.723249569238419e-11
9,1,1,4.4127442672126094e-10
9,2,1,5.6576625329096686e-11
9,3,1,7.696636175613669e-10
9,4,1,1.9608745183141707e-11
9,5,1,0.0
9,6,1,2.373105115194285e-10
9,7,1,9.96488343230073e-10
9,8,1,5.871109154398368e-11
9,9,1,9.560638461469928e-10
9,10,1,0.0
9,11,1,0.0
9,12,1,1.5083964632900404e-10
9,13,1,0.0
9,14,1,1.7116671274797213e-10
9,15,1,2.0396521971388637e-10
9,16,1,0.0
9,17,1,0.0
9,18,1,2.1795124038881397e-10
9,19,1,1.7522423095828188e-10
9,20,1,0.0
9,21,1,4.0230096337579013e-10
9,22,1,3.445192811590836e-10
9,23,1,5.290516497113984e-10
9,24,1,6.209706221449451e-10
149,1,1,4.396737633073222e-11
149,2,1,4.397493734891437e-11
149,3,1,4.3969552112466505e-11
149,4,1,4.396927603917545e-11
149,5,1,4.3969664606392146e-11
149,6,1,4.396898732296916e-11
149,7,1,4.397720902571978e-11
149,8,1,4.396823861427645e-11
149,9,1,4.3967382660013995e-11
149,10,1,4.396714495122297e-11
149,11,1,4.396793659572562e-11
149,12,1,4.3967954031736606e-11
149,13,1,4.3967789223030616e-11
149,14,1,4.396793188347015e-11
149,15,1,4.396721607181724e-11
149,16,1,4.396762175385683e-11
149,17,1,4.396826527934612e-11
149,18,1,4.39738919928912e-11
149,19,1,4.3969053535803573e-11
149,20,1,4.396899154179836e-11
149,21,1,4.3968359099271225e-11
149,22,1,4.396819810828666e-11
149,23,1,4.39675859995255e-11
149,24,1,4.3971782556194853e-11
