bus_code,hour,scen,batStorage
4,17,6,0.08244321393858382
4,17,7,0.07069675908344933
4,17,8,0.05499976442182254
4,17,9,0.0728823184388493
4,17,10,1.6731762885920579e-10
4,18,1,0.08249997260403112
4,18,2,0.014098768350544756
4,18,3,0.08249999583526942
4,18,4,0.0824709186050056
4,18,5,0.0824999809484808
4,18,6,0.08245972233628202
4,18,7,0.06479631311056525
4,18,8,0.08249997743517655
4,18,9,0.0776913168211891
4,18,10,0.00027582805873854017
4,19,1,0.08249999995982006
4,19,2,0.02114787378465138
4,19,3,0.08249999981404094
4,19,4,0.08249999990756993
4,19,5,0.08249999968255056
4,19,6,0.08249999990649524
4,19,7,0.05889555286444592
4,19,8,0.08249999998153314
4,19,9,0.0824999999543538
4,19,10,0.0003663389169492265
4,20,1,9.345633921275157e-11
4,20,2,0.0375752163645513
4,20,3,0.006027380399424943
4,20,4,6.504162183116522e-11
4,20,5,7.897449577290127e-11
4,20,6,6.229533227401425e-11
4,20,7,1.397152858765243e-10
4,20,8,1.9334733762391676e-10
4,20,9,1.7341430304896173e-10
4,20,10,1.4364327047236675e-8
4,21,1,7.537365552722251e-11
4,21,2,0.0824999999708987
4,21,3,0.002382162339284458
4,21,4,3.9957959049403394e-5
4,21,5,0.027500609217743704
4,21,6,0.027499808397551184
4,21,7,0.02750091726320001
4,21,8,2.7825381319881808e-11
4,21,9,2.124658044039807e-9
4,21,10,0.025107297083283256
4,22,1,9.151059661425057e-11
4,22,2,6.00391749241971e-11
4,22,3,1.224713202796234e-8
4,22,4,5.455724150164955e-5
4,22,5,0.05500109667653139
4,22,6,0.054998613917466826
4,22,7,0.05500060414185996
4,22,8,0.04211171646248866
4,22,9,1.2930872915180594e-10
4,22,10,0.050216175671422295
4,23,1,2.7655578429716294e-5
4,23,2,0.08249999967207233
4,23,3,2.4574893954918732e-5
4,23,4,5.10699815795645e-5
4,23,5,0.08249999993363015
4,23,6,0.0824999999300997
4,23,7,0.08249999993362517
4,23,8,0.08249999962163042
4,23,9,2.4976866574789997e-5
4,23,10,0.07533801756294214
4,24,1,4.732722648839987e-11
4,24,2,2.3149426819912833e-11
4,24,3,5.568012944226594e-11
4,24,4,7.109989286641907e-11
4,24,5,3.0020666508256966e-11
4,24,6,4.915994000764812e-11
4,24,7,0.0
4,24,8,0.0
4,24,9,2.8043181793787004e-11
4,24,10,2.25281326926563e-9
5,1,1,0.06548925599192858
5,1,2,0.11923351124630416
5,1,3,5.466511965313003e-10
5,1,4,3.1602401528996182e-9
5,1,5,0.13139999949306314
5,1,6,0.13139999957091986
5,1,7,0.07359538270308139
5,1,8,0.13028502771861353
5,1,9,0.06605996456679138
5,1,10,0.1313999998992477
5,2,1,3.4236432242476127e-10
5,2,2,0.09952911070777966
5,2,3,0.13139999948371378
5,2,4,0.13139999951673914
5,2,5,3.26525816597467e-10
5,2,6,2.990843671305291e-10
5,2,7,0.06778686621445104
5,2,8,0.0018996428553539277
5,2,9,2.278988466673062e-10
5,2,10,0.06520720659677584
5,3,1,0.13139999962231455
5,3,2,0.06903845387566486
5,3,3,4.878893461215429e-10
5,3,4,4.5186493170937165e-10
5,3,5,0.13139998972950248
5,3,6,0.13139999972744476
5,3,7,0.0067979473445351725
5,3,8,0.1305205017238482
5,3,9,0.1313999899711263
5,3,10,8.225113931817377e-11
5,4,1,5.995517938149287e-10
5,4,2,0.03197271756373026
5,4,3,0.13139999766659546
5,4,4,0.13139999762953483
5,4,5,0.13139999970498475
5,4,6,0.06440758619639148
5,4,7,0.06559471555340181
5,4,8,0.000693016438726122
5,4,9,0.1313999984943873
5,4,10,2.797557814631916e-10
5,5,1,0.12862790272155236
5,5,2,0.0670348152006388
5,5,3,0.13139999939281397
5,5,4,0.13139999938843233
5,5,5,0.08348802056790469
5,5,6,7.840893418551427e-10
5,5,7,0.022995919964093177
5,5,8,0.030481674074990393
5,5,9,0.1313999998297619
5,5,10,3.2704824160839065e-10
5,6,1,0.13139999940204716
5,6,2,2.841820515937648e-10
5,6,3,0.1313999968202766
5,6,4,0.1313999981194009
5,6,5,0.0377911165391744
5,6,6,0.029478203740310044
5,6,7,8.417937411269169e-10
5,6,8,0.07258280034417748
5,6,9,0.08843819306799094
5,6,10,0.008067050200241416
5,7,1,5.200120157873337e-10
5,7,2,8.969952978881604e-11
5,7,3,0.08950409960313563
5,7,4,0.022036572613737964
5,7,5,2.306501998267279e-9
5,7,6,6.882547014193737e-10
5,7,7,5.084358678819114e-10
5,7,8,0.131399999960489
5,7,9,0.042274499412991585
5,7,10,0.022139522843486838
5,8,1,0.004371131023017755
5,8,2,0.13139999995782548
5,8,3,3.774344035331313e-10
5,8,4,5.533708829282412e-10
5,8,5,2.858010071586385e-10
5,8,6,0.042045471549717425
5,8,7,0.13139999541377406
5,8,8,8.905120695826983e-11
5,8,9,2.6790159243468255e-10
5,8,10,0.1313999999371961
5,9,1,4.5263201734973846e-10
5,9,2,1.5645828482230398e-10
5,9,3,6.209153467217164e-10
5,9,4,4.5457233627581145e-10
5,9,5,7.03966031167347e-10
5,9,6,0.13139999592779936
5,9,7,0.09669188530805622
5,9,8,0.0647706890007235
5,9,9,2.2044567959168453e-10
5,9,10,0.13139999938077332
5,10,1,6.827093529234875e-10
5,10,2,0.13139999724806697
5,10,3,5.221810358001927e-10
5,10,4,0.13139999813797404
5,10,5,7.133735134075887e-10
5,10,6,7.137948142819333e-10
5,10,7,2.024647438988282e-9
5,10,8,0.034481830407862166
5,10,9,5.469104490580465e-10
5,10,10,0.13139999787694243
5,11,1,4.157902412626664e-9
5,11,2,0.1313999988441239
5,11,3,0.11701817771303785
5,11,4,0.058747608870455825
5,11,5,7.735592404958243e-9
5,11,6,3.091991324721764e-10
5,11,7,3.893442137745499e-9
5,11,8,0.1313999997944862
5,11,9,0.11769010561503074
5,11,10,7.387074641221652e-10
5,12,1,0.06535341120329163
5,12,2,5.905374790186877e-10
5,12,3,0.12178632150134994
5,12,4,5.419098177576219e-10
5,12,5,0.13139999670538996
5,12,6,2.3579689583779424e-9
5,12,7,0.005822554912938076
5,12,8,0.12869448461435537
5,12,9,0.12255265254928334
5,12,10,8.783585022685617e-8
5,13,1,0.13139986795840694
5,13,2,0.13139999809386854
5,13,3,0.13139998570140335
5,13,4,0.13139999938805969
5,13,5,8.479539696440274e-9
5,13,6,0.1313999982252057
5,13,7,4.15454045016047e-9
5,13,8,3.2253247415608623e-10
5,13,9,0.13139998589340357
5,13,10,3.52228729937285e-9
5,14,1,0.13139999883824255
5,14,2,0.12669465934306812
5,14,3,0.13139999928078908
5,14,4,1.1885453605505669e-9
5,14,5,0.13139999969167984
5,14,6,0.13139999925389925
5,14,7,0.1313999993989237
5,14,8,1.1596840732474319e-10
5,14,9,0.13139999881382902
5,14,10,0.13139999819839507
5,15,1,0.1313999995709159
5,15,2,1.0918465699843787e-10
5,15,3,0.13139999933559154
5,15,4,0.13139999929897253
5,15,5,4.006680390155087e-9
5,15,6,0.1313999994015296
5,15,7,0.1313999991652471
5,15,8,0.07219872913663461
5,15,9,0.13139999984554632
5,15,10,4.04238510047935e-9
5,16,1,0.13139999992925108
5,16,2,0.006318192550878647
5,16,3,0.13139996562232767
5,16,4,0.13139999992152482
5,16,5,0.13139999602177946
5,16,6,0.1313999998555777
5,16,7,0.0667670102823383
5,16,8,0.07664217684021804
5,16,9,0.12752670993586218
5,16,10,6.364516133945877e-11
5,17,1,0.13139999984315834
5,17,2,1.2295654233686756e-10
5,17,3,0.03925477427279726
5,17,4,0.12939800869967014
5,17,5,0.05770095039413167
5,17,6,0.012740718074344846
5,17,7,9.456718737134658e-11
5,17,8,0.05333806960963949
5,17,9,0.13139999968269828
5,17,10,0.05273806975116495
5,18,1,0.13139999742565733
5,18,2,0.09825809453958981
5,18,3,0.1313999982027525
5,18,4,0.13139999968772326
5,18,5,0.13139999907781344
5,18,6,0.04581597283536236
5,18,7,0.13139999990361487
5,18,8,1.5607739039679006e-10
5,18,9,0.13139999987331177
5,18,10,1.867325361442604e-9
5,19,1,0.1313999999659291
5,19,2,0.1313999998602581
5,19,3,0.13139999946921177
5,19,4,0.131399999406343
5,19,5,0.08910602404127603
5,19,6,0.09882594684269208
5,19,7,6.774509432929328e-10
5,19,8,0.1313999999851429
5,19,9,0.13139999953822437
5,19,10,0.1313999976402052
5,20,1,2.4953207737394753e-11
5,20,2,2.209446099892993e-9
5,20,3,1.2682237672569072e-9
5,20,4,4.243412005986116e-10
5,20,5,8.121381361803403e-10
5,20,6,3.571865360862297e-11
5,20,7,5.514772446453044e-11
5,20,8,9.163124714853691e-11
5,20,9,0.01761720079222597
5,20,10,0.05338180580383131
5,21,1,0.044734052750880465
5,21,2,0.13139999996973672
5,21,3,0.05503985845449224
5,21,4,3.072115177912085e-10
5,21,5,0.042466100912341556
5,21,6,0.026256185349856038
5,21,7,0.03642668727786917
5,21,8,3.246768031405686e-11
5,21,9,7.865794889755308e-11
5,21,10,2.28461209833322e-9
5,22,1,0.1262734463289253
5,22,2,9.599051708785283e-11
5,22,3,0.13139999932237698
5,22,4,0.026778746134568224
5,22,5,0.13139999971315455
5,22,6,0.13078036799728968
5,22,7,0.13139999985947393
5,22,8,4.179132944652234e-11
5,22,9,0.08436126751620647
5,22,10,0.1300126735021144
5,23,1,2.3515103540217415e-10
5,23,2,0.09717142281366561
5,23,3,0.10382086509567376
5,23,4,3.358414869876714e-11
5,23,5,0.1313999978883875
5,23,6,0.1313999999594111
5,23,7,0.13139999994264956
5,23,8,0.13139999996313828
5,23,9,3.705223734504302e-10
5,23,10,0.13139999733446683
5,24,1,1.0525805014549978e-10
5,24,2,6.460026957810783e-12
5,24,3,2.0820470347793218e-10
5,24,4,0.0029429637033850644
5,24,5,0.0
5,24,6,0.0
5,24,7,8.28658974771912e-10
5,24,8,2.130886134210641e-9
5,24,9,0.0
5,24,10,1.8363116582875705e-9
6,1,1,3.299677328594264e-8
6,1,2,0.031799999777802616
6,1,3,1.7526537998691083e-9
6,1,4,1.2522310341434029e-9
6,1,5,1.1214478928822658e-9
6,1,6,1.1183496559374895e-9
6,1,7,6.870384497426052e-9
6,1,8,0.0241320405947654
6,1,9,1.1661681759145281e-9
6,1,10,0.005526868552543144
6,2,1,2.543382813934587e-9
6,2,2,0.03179999970490689
6,2,3,1.9347334128556745e-9
6,2,4,1.9119518857706943e-9
6,2,5,2.430751104890075e-9
6,2,6,2.4658270322009313e-9
6,2,7,2.0995782939390783e-9
6,2,8,0.028620294895006965
6,2,9,2.4617967195328954e-9
6,2,10,0.03179995354878659
6,3,1,0.03179999630190454
6,3,2,3.3903858765093687e-9
6,3,3,0.03179999738292565
6,3,4,0.03179999739585942
6,3,5,0.031799996634214164
6,3,6,0.031799996071623586
6,3,7,0.03179999717467803
6,3,8,0.003142993247830931
6,3,9,0.03179999665281857
6,3,10,4.576796313926509e-10
6,4,1,0.03179999867158154
6,4,2,0.026018348984091118
6,4,3,0.03179999849896501
6,4,4,0.031799998499245384
6,4,5,0.03179999821304361
6,4,6,0.031799995166489986
6,4,7,0.03179999342718563
6,4,8,0.010786738513466627
6,4,9,0.031799998557613944
6,4,10,2.7937257500883013e-10
6,5,1,0.03179999214919418
6,5,2,3.0336373540918073e-10
6,5,3,0.03179999940205265
6,5,4,0.031799999383188546
6,5,5,0.02004981397580995
6,5,6,0.03179999954491118
6,5,7,0.00920596965841191
6,5,8,0.013248820995126896
6,5,9,0.03179999914254827
6,5,10,3.213316043350603e-10
6,6,1,9.239839854315151e-9
6,6,2,0.017329823376893295
6,6,3,0.03179999712555777
6,6,4,0.03179999855987104
6,6,5,0.006665222050257115
6,6,6,0.027750387251419508
6,6,7,9.11851275557801e-10
6,6,8,0.01599688402508215
6,6,9,0.01471718999603042
6,6,10,0.006242931036275146
6,7,1,1.2837210211799727e-8
6,7,2,8.565330725100286e-11
6,7,3,2.6641608216113245e-10
6,7,4,1.4399214229089495e-8
6,7,5,3.813413540880629e-10
6,7,6,6.666893891983442e-10
6,7,7,4.599891756762619e-10
6,7,8,0.031799999958927946
6,7,9,1.6106166633490436e-9
6,7,10,0.010792813972835895
6,8,1,1.2851413033221128e-9
6,8,2,0.0003263550391725201
6,8,3,0.031799965221771385
6,8,4,3.730121711892355e-10
6,8,5,0.03179999828014046
6,8,6,1.1674515232775378e-9
6,8,7,3.4519397306277612e-9
6,8,8,8.686389030029939e-11
6,8,9,5.925442610716007e-9
6,8,10,0.031799999935792016
6,9,1,6.167455068230975e-10
6,9,2,0.03179999994506391
6,9,3,1.1708329640191367e-9
6,9,4,5.124228567588592e-10
6,9,5,2.482457113552015e-9
6,9,6,4.386194401409688e-10
6,9,7,0.03179999867441509
6,9,8,7.911544308206576e-11
6,9,9,3.320604554038232e-10
6,9,10,0.03179999959050038
6,10,1,5.271190463001231e-10
6,10,2,0.031446700817908756
6,10,3,5.087902956937629e-10
6,10,4,4.875595498840205e-10
6,10,5,5.298421389719627e-10
6,10,6,6.606972656766884e-10
6,10,7,1.0858209051346399e-9
6,10,8,0.03179999992478014
6,10,9,5.115153081388448e-10
6,10,10,7.341176764127905e-10
6,11,1,2.750692591683748e-9
6,11,2,5.902356575604747e-10
6,11,3,3.0571645647434824e-9
6,11,4,2.921718348094094e-9
6,11,5,3.0682220367189806e-9
6,11,6,3.4818480730222953e-9
6,11,7,2.755283790257406e-9
6,11,8,0.031799999773596696
6,11,9,3.057405819584294e-9
6,11,10,0.03179998949185567
6,12,1,0.01599410057228937
6,12,2,0.03179999922706219
6,12,3,0.015874777336044983
6,12,4,0.03179999099304352
6,12,5,0.026447913271294088
6,12,6,0.0025811374741733775
6,12,7,0.016865441943892053
6,12,8,6.962755021211808e-10
6,12,9,0.015927415092397482
6,12,10,0.03144726655135237
6,13,1,0.03179998927319937
6,13,2,0.031799995131936966
6,13,3,0.03179999010585055
6,13,4,0.016728848823725363
6,13,5,0.031799989743768485
6,13,6,0.031799993291099754
6,13,7,0.03179998332521767
6,13,8,8.816458813305672e-10
6,13,9,0.031799990068398655
6,13,10,0.03179998663527505
6,14,1,0.03179999924264343
6,14,2,0.03179999083637981
6,14,3,0.03179999928759505
6,14,4,0.03179999932901294
6,14,5,0.03179999749493034
6,14,6,0.031799999286384856
6,14,7,0.03179999930979141
6,14,8,1.1150309179063026e-10
6,14,9,0.03179999922143617
6,14,10,0.031799997828451894
6,15,1,0.031799999560529216
6,15,2,1.136988460009565e-10
6,15,3,0.031799999524310514
6,15,4,0.031799999529633236
6,15,5,0.031799999682344184
6,15,6,0.03179999953809763
6,15,7,0.03179999890124787
6,15,8,1.6095142661840375e-10
6,15,9,0.03179999954773674
6,15,10,0.012508480465224183
6,16,1,0.0317999998735262
6,16,2,1.1979737663776163e-10
6,16,3,0.01498199592780875
6,16,4,0.031799996568879295
6,16,5,0.03179999938588735
6,16,6,0.03179999986485303
6,16,7,2.847450736568871e-9
6,16,8,0.001968307614894361
6,16,9,0.031799999873397114
6,16,10,1.6264331549687884e-10
6,17,1,0.031799999924483194
6,17,2,0.0025635633304707806
6,17,3,6.27436184646881e-9
6,17,4,1.5517551031099318e-9
6,17,5,4.023125656004891e-9
6,17,6,3.6019035251965816e-9
6,17,7,1.8550431659432776e-10
6,17,8,0.004666039270728014
6,17,9,0.016252544146090196
6,17,10,1.877024477387652e-9
6,18,1,0.03179999685318699
6,18,2,0.018903470746885167
6,18,3,4.8849378945194685e-11
6,18,4,0.03179999994264712
6,18,5,4.729071274995667e-9
6,18,6,0.004606532739594789
6,18,7,1.0014070723095094e-10
6,18,8,0.023563906509628755
6,18,9,0.03179999989395171
6,18,10,0.03139868222023593
6,19,1,2.36064629266544e-11
6,19,2,0.03179999985046657
6,19,3,0.03179999995560888
6,19,4,2.7017646368488877e-9
6,19,5,0.030756225783378634
6,19,6,6.429639678538855e-10
6,19,7,0.03179999994128139
6,19,8,0.003004818259054172
6,19,9,2.2247043896566702e-5
6,19,10,0.03179999742555676
6,20,1,0.031799999968699685
6,20,2,0.02348239301801916
6,20,3,0.03179999771822082
6,20,4,0.0012657434907905217
6,20,5,0.03179999024402766
6,20,6,3.807560893149587e-11
6,20,7,5.961823540383943e-11
6,20,8,0.03179999998069724
6,20,9,2.6373568379696862e-11
6,20,10,2.4792518771131974e-9
6,21,1,0.004213038521021402
6,21,2,0.03179999996788655
6,21,3,0.0214377158863912
6,21,4,2.6050166081906523e-10
6,21,5,0.019814688586844927
6,21,6,0.01220844932823892
6,21,7,0.012121532108319047
6,21,8,1.9805111956600114e-11
6,21,9,0.03179999996395826
6,21,10,0.02802533099586097
6,22,1,1.836023217060392e-9
6,22,2,7.903962892376842e-11
6,22,3,0.031799999388424205
6,22,4,0.016720549420571974
6,22,5,0.03179999972347261
6,22,6,0.031214217522173442
6,22,7,0.03179999986303767
6,22,8,0.024776165141141497
6,22,9,0.031799997252467994
6,22,10,0.03051053361026456
6,23,1,2.1483420202211858e-10
6,23,2,0.01852885141912029
6,23,3,1.166327402165962e-9
6,23,4,3.323091606266361e-11
6,23,5,1.0280020412348117e-9
6,23,6,0.03179999995815237
6,23,7,0.031799999940542896
6,23,8,0.006806158846030653
6,23,9,2.1611147730705604e-10
6,23,10,0.03179999720577079
6,24,1,8.114042375179123e-11
6,24,2,7.83099869672288e-11
6,24,3,1.160986960816734e-10
6,24,4,0.0027698179852769767
6,24,5,8.072746995129322e-11
6,24,6,7.086531361721882e-11
6,24,7,2.595662573767754e-11
6,24,8,0.00780046740849037
6,24,9,4.9690655739130786e-11
6,24,10,2.7008546440998593e-9
7,1,1,0.05569403961928843
7,1,2,0.08249999978023315
7,1,3,0.01036829941429289
7,1,4,1.682807945768694e-8
7,1,5,2.291665399112297e-9
7,1,6,2.0713256387860923e-9
7,1,7,0.035527998432131905
7,1,8,0.07274567557572643
7,1,9,3.5483278676418095e-9
7,1,10,0.04044889270566217
7,2,1,0.045467565594279176
7,2,2,0.08249999967816851
7,2,3,4.262696765014798e-9
7,2,4,3.20781630983108e-9
7,2,5,0.013750051231974187
7,2,6,0.008765693493332952
7,2,7,0.009036871231035309
7,2,8,0.07907270719064928
7,2,9,0.017494037324556292
7,2,10,0.03557088195318522
7,3,1,0.07383650710384568
7,3,2,0.012594036705495944
7,3,3,0.08249999412640464
7,3,4,0.08249999441930395
7,3,5,0.06589496282206236
7,3,6,0.05199825370988415
7,3,7,0.079523764742896
7,3,8,0.0034249853269295205
7,3,9,0.06804383580515794
7,3,10,5.731335913261841e-10
7,4,1,0.0824999986498296
7,4,2,0.024467695769677583
7,4,3,0.0824999981327057
7,4,4,0.08249999810339531
7,4,5,0.08249999518441835
7,4,6,0.08107497273326289
7,4,7,0.0618635835213647
7,4,8,0.016898532553864754
7,4,9,0.08249999830440945
7,4,10,2.7847329470853114e-10
7,5,1,0.052491373058021915
7,5,2,3.122379647835798e-10
7,5,3,0.08249999936915887
7,5,4,0.0824999993906484
7,5,5,0.05249530401927104
7,5,6,0.08249999953424732
7,5,7,0.029760203108008268
7,5,8,0.029256571815324976
7,5,9,0.0824999987256438
7,5,10,3.2241540117624896e-10
7,6,1,0.006247420648935409
7,6,2,0.014595966152249822
7,6,3,0.06991684407367911
7,6,4,0.08249999716975276
7,6,5,0.02406060983893073
7,6,6,0.04451845361050495
7,6,7,9.988670047745282e-10
7,6,8,0.03940510865941119
7,6,9,0.0441179003434112
7,6,10,0.007542936002222033
7,7,1,0.008690207971507366
7,7,2,8.900111951463776e-11
7,7,3,3.10897643313702e-10
7,7,4,0.035777301393234415
7,7,5,4.826133874503282e-10
7,7,6,7.837651054610582e-10
7,7,7,5.112314375084611e-10
7,7,8,0.08249999995924917
7,7,9,0.007180350921204395
7,7,10,0.029449183374040722
7,8,1,2.9833345364821248e-9
7,8,2,0.000332365247615041
7,8,3,0.06740743373425205
7,8,4,4.746028379817652e-10
7,8,5,0.08249999742844126
7,8,6,2.322325961361543e-9
7,8,7,0.012752468168454845
7,8,8,9.200522620846893e-11
7,8,9,0.0702672195691244
7,8,10,0.08249999993591328
7,9,1,5.103585368373722e-10
7,9,2,0.08249999994525782
7,9,3,1.0522087592694187e-9
7,9,4,4.752957689937301e-10
7,9,5,1.6974373366102869e-9
7,9,6,3.4801386543103195e-10
7,9,7,0.04249519931690786
7,9,8,7.606713337966609e-11
7,9,9,2.890864478912617e-10
7,9,10,0.08249999937876445
7,10,1,6.073560660872304e-10
7,10,2,0.0581556040471124
7,10,3,5.250164631882367e-10
7,10,4,4.368159922053111e-10
7,10,5,6.224397804967214e-10
7,10,6,7.411355289164426e-10
7,10,7,2.0399707998175874e-9
7,10,8,0.08249999992530659
7,10,9,5.394558054669919e-10
7,10,10,1.3529147816317288e-9
7,11,1,6.628068398316023e-9
7,11,2,7.274554564254746e-10
7,11,3,4.598676640478996e-8
7,11,4,0.004222075691071996
7,11,5,1.270470674157892e-7
7,11,6,0.02613557009265916
7,11,7,5.003820887529956e-9
7,11,8,0.08249999976825906
7,11,9,5.232057761031354e-8
7,11,10,0.07973430455532038
7,12,1,0.031150082350965457
7,12,2,0.08249999900975669
7,12,3,0.03374462719510864
7,12,4,0.08249999320933545
7,12,5,0.044763939786811244
7,12,6,0.03250653697655001
7,12,7,0.024277492748639794
7,12,8,6.414921936502866e-10
7,12,9,0.03383941157529012
7,12,10,0.07342925749835781
7,13,1,0.062342281576489154
7,13,2,0.08249999507485825
7,13,3,0.06779737496416528
7,13,4,0.004406549867335724
7,13,5,0.057527350918529126
7,13,6,0.08249999266827411
7,13,7,0.047721819627795724
7,13,8,1.0390821798810722e-9
7,13,9,0.06787100185609904
7,13,10,0.06942651855123654
7,14,1,0.08249999900556848
7,14,2,0.04918507431983766
7,14,3,0.08249999924544231
7,14,4,0.08249999934561912
7,14,5,0.06860443888576229
7,14,6,0.08249999927100864
7,14,7,0.08249999926431612
7,14,8,1.1406715406924022e-10
7,14,9,0.08249999900892871
7,14,10,0.08249999459200064
7,15,1,0.08249999955887427
7,15,2,1.1241497811187284e-10
7,15,3,0.08249999937586443
7,15,4,0.08249999941575754
7,15,5,0.0824999997014045
7,15,6,0.0824999994837817
7,15,7,0.08249999619499974
7,15,8,1.5787307975182267e-10
7,15,9,0.08249999951293624
7,15,10,0.028723896228664867
7,16,1,0.08249999986674098
7,16,2,1.2033931683766033e-10
7,16,3,0.0524195079474231
7,16,4,0.06485913590589437
7,16,5,0.08249999752810497
7,16,6,0.08249999985365279
7,16,7,0.009561386085750266
7,16,8,0.002078963917040751
7,16,9,0.08249999987295592
7,16,10,1.3771875966494625e-10
7,17,1,0.08249999992445997
7,17,2,0.0030028680818739717
7,17,3,0.02636246797030677
7,17,4,0.006702517520213433
7,17,5,0.04330273973521735
7,17,6,0.0409339639982517
7,17,7,3.0223759124619495e-10
7,17,8,0.005613495428203902
7,17,9,0.08249994055238206
7,17,10,1.8642897597255933e-9
7,18,1,0.059638014871657256
7,18,2,0.04662397268897911
7,18,3,4.857038059868478e-11
7,18,4,0.08249999994253707
7,18,5,0.025223305962037038
7,18,6,0.01999705579058487
7,18,7,9.858897787250723e-11
7,18,8,0.0677384288315073
7,18,9,0.08249999988173362
7,18,10,0.08208843580803438
7,19,1,2.3719341777161945e-11
7,19,2,0.08249999985498688
7,19,3,0.08249999995742634
7,19,4,0.07407455119127898
7,19,5,0.08249999542595023
7,19,6,1.7853622332451877e-9
7,19,7,0.08249999994309902
7,19,8,0.0033623830407546397
7,19,9,0.0824999671851542
7,19,10,0.08249999751267201
7,20,1,0.08249999996882605
7,20,2,0.011816062034252419
7,20,3,0.05825461326950528
7,20,4,2.0478487284574348e-9
7,20,5,0.016474569992146835
7,20,6,3.648440204227526e-11
7,20,7,5.775786503592151e-11
7,20,8,0.08249999998106942
7,20,9,2.5697916294526263e-11
7,20,10,2.3820526694339233e-9
7,21,1,0.03902496585669187
7,21,2,0.08249999996834757
7,21,3,0.0687406442747623
7,21,4,2.8878208664519936e-10
7,21,5,0.04716333518306191
7,21,6,0.03762737151824099
7,21,7,0.034984570193952805
7,21,8,1.9459053586685245e-11
7,21,9,0.08249999996394344
7,21,10,0.07829606818236362
7,22,1,8.181535328614089e-10
7,22,2,7.791878179442482e-11
7,22,3,0.08249999899623695
7,22,4,0.0033354846693246336
7,22,5,0.08249999966679657
7,22,6,0.08187891060868886
7,22,7,0.08249999986118717
7,22,8,0.07329306330781293
7,22,9,0.05293692505412826
7,22,10,0.08115298980948023
7,23,1,5.226268418873683e-10
7,23,2,0.06713240832343316
7,23,3,0.005023415414931722
7,23,4,3.307902997225795e-11
7,23,5,0.025658031738063213
7,23,6,0.08249999995736726
7,23,7,0.08249999993883834
7,23,8,0.009179025232391048
7,23,9,4.400624465678999e-10
7,23,10,0.0824999972360026
7,24,1,2.147404901182055e-11
7,24,2,6.179219635971123e-11
7,24,3,4.564898112291438e-11
7,24,4,0.0028829942760972742
7,24,5,2.4883185789636997e-11
7,24,6,3.7271907782354674e-11
7,24,7,1.6308475403459255e-10
7,24,8,0.009542007701692144
7,24,9,5.752285802028532e-11
7,24,10,2.600111015382822e-9
